,match_id,game_time,game_duration,player0,player1,player2,player3,player4,player5,player6,player7,player8,player9
7967,NA1_4204593129,1643909428307,1174,Jayce,Viego,Anivia,Ezreal,Senna,Yasuo,Hecarim,TwistedFate,MissFortune,Thresh
7968,NA1_4203440579,1643816935091,2229,Garen,Olaf,Katarina,Draven,Malphite,Shen,Ekko,Yasuo,Vayne,Alistar
7969,NA1_4201691010,1643709758557,1333,Poppy,Elise,Zoe,Jinx,Lux,Nasus,Hecarim,Corki,Ezreal,Yuumi
7970,NA1_4201668011,1643707663350,1715,Gwen,Graves,Katarina,Aphelios,Yuumi,Jayce,Sejuani,Chogath,Ezreal,Lulu
7971,NA1_4200638103,1643630258713,2038,Poppy,Nidalee,Malzahar,Jinx,Yuumi,Aatrox,Evelynn,Qiyana,Kaisa,Lux
7972,NA1_4200654378,1643626105652,1734,Graves,LeeSin,Katarina,Caitlyn,Morgana,Gangplank,Diana,Yasuo,Ezreal,Rakan
7973,NA1_4230130325,1645818791542,2195,Warwick,XinZhao,Akshan,Jhin,Renata,Aatrox,Diana,Ahri,Aphelios,Thresh
7974,NA1_4230057831,1645817179054,1305,Karma,Ekko,Akshan,Caitlyn,Lux,Leblanc,Shaco,Sett,Veigar,Lulu
7975,NA1_4229092164,1645729607066,1754,Urgot,Diana,Lissandra,Ezreal,Renata,Rengar,Sejuani,Leblanc,Zeri,Yuumi
7976,NA1_4229048369,1645727414545,1821,Akali,Zac,Qiyana,Rengar,Pantheon,Jax,Amumu,Annie,Jinx,Lux
7977,NA1_4229027875,1645726802782,195,Gnar,Shyvana,Corki,Caitlyn,TahmKench,Akshan,Hecarim,Yasuo,Jinx,Renata
7978,NA1_4229044395,1645724970851,1485,Gwen,Talon,Sylas,Caitlyn,Braum,Sett,Shaco,Malphite,Ashe,TahmKench
7979,NA1_4227942469,1645632510025,2204,MonkeyKing,Zed,Leblanc,Jhin,Karma,Nasus,Ekko,Zyra,Jinx,Thresh
7980,NA1_4226810898,1645564836806,1829,Garen,Khazix,Kassadin,Zeri,Soraka,Nasus,XinZhao,Malzahar,Caitlyn,Yuumi
7981,NA1_4226776197,1645562655505,1777,Urgot,MasterYi,Gragas,Vayne,Renata,DrMundo,Hecarim,Anivia,Caitlyn,Sona
7982,NA1_4225935683,1645490650810,1876,Malphite,Khazix,Vex,KogMaw,Renata,Kayle,Hecarim,Ahri,Caitlyn,Senna
7983,NA1_4225845575,1645486991749,2346,Gangplank,Hecarim,Annie,Ezreal,Thresh,Kayle,DrMundo,Lissandra,MissFortune,Nautilus
7984,NA1_4225769776,1645477688064,1574,Illaoi,Udyr,Qiyana,Aphelios,Renata,Mordekaiser,Karthus,Nasus,Lucian,Nami
7985,NA1_4225635182,1645470414206,2218,Irelia,Trundle,Akshan,Jinx,Renata,Aatrox,Evelynn,Ryze,Tristana,Lux
7986,NA1_4225549531,1645466966514,2089,Gangplank,Diana,Zoe,Jhin,Zyra,Jax,Graves,Ziggs,Jinx,Senna
7987,NA1_4225555041,1645464794298,1543,Shyvana,Shaco,Fizz,Senna,Renata,Kennen,Trundle,Zed,Twitch,Yuumi
7988,NA1_4225580931,1645462491090,1839,Viktor,Khazix,Veigar,MissFortune,Blitzcrank,Sett,Shyvana,Galio,Vayne,Pyke
7989,NA1_4222811959,1645269390034,2126,Jax,Amumu,Zoe,Zeri,Renata,Fiora,Warwick,Malzahar,Jhin,Twitch
7990,NA1_4222740115,1645260321976,1198,Singed,Diana,Syndra,Jinx,Blitzcrank,Darius,Qiyana,Twitch,Lucian,Renata
7991,NA1_4222001469,1645216609345,2278,Shen,Graves,Lissandra,Kaisa,Nami,Rengar,Hecarim,Azir,Draven,Renata
7992,NA1_4221900120,1645210237238,1773,Gragas,Karthus,Pantheon,Vayne,Soraka,Urgot,Shaco,Ahri,Ezreal,Nami
7993,NA1_4230959945,1645856731062,1547,Shen,Viego,Orianna,Ashe,Lux,Mordekaiser,Kayn,Yone,Kaisa,Morgana
7994,NA1_4230851769,1645851068515,1930,Gnar,Warwick,Ezreal,MissFortune,Braum,Gangplank,LeeSin,Vex,Jhin,Karma
7995,NA1_4229720369,1645771097737,2470,Gnar,Vi,Ahri,Caitlyn,Renata,Garen,Ekko,Veigar,Aphelios,Pyke
7996,NA1_4229695002,1645769304466,1273,Cassiopeia,Warwick,Talon,Vayne,Alistar,Gangplank,Sejuani,Ahri,Brand,Ziggs
7997,NA1_4229653705,1645765461969,2170,Riven,JarvanIV,Vex,Ziggs,Brand,Gragas,LeeSin,Graves,Zeri,Lux
7998,NA1_4229588535,1645763791274,1364,Fiora,Viego,Fizz,Tristana,Renata,Sett,Diana,Vex,Zeri,Karma
7999,NA1_4229564322,1645762411364,987,Malphite,Vi,Ahri,Samira,Blitzcrank,Chogath,XinZhao,Xerath,Ashe,Leona
8000,NA1_4226946900,1645750889924,953,LeeSin,Volibear,Katarina,Kalista,Thresh,Irelia,Nocturne,Ahri,Tristana,Blitzcrank
8001,NA1_4228691832,1645680919515,2097,Shen,LeeSin,Viktor,Senna,Yuumi,Garen,Skarner,Vex,MissFortune,Yasuo
8002,NA1_4228625689,1645678918139,1633,Gnar,Nunu,Viktor,Quinn,Renata,Sett,Diana,Gwen,Ezreal,Senna
8003,NA1_4228546142,1645675949583,2470,Mordekaiser,MasterYi,Graves,Tristana,Lux,Sett,Gwen,Vex,Caitlyn,Zilean
8004,NA1_4228283134,1645663346150,2359,Tristana,Gwen,Gangplank,Twitch,Renata,Sion,Gragas,Vex,Xayah,Alistar
8005,NA1_4227528024,1645591160271,1568,Sett,Amumu,Vex,MissFortune,Senna,Nocturne,JarvanIV,Orianna,Vayne,Janna
8006,NA1_4226988407,1645576689969,2614,Evelynn,Volibear,Lux,Varus,Karma,MonkeyKing,Graves,Vex,Jhin,Leona
8007,NA1_4224578557,1645576071391,236,,,,,,,,Vex,,
8008,NA1_4224578520,1645575598360,238,,,,,,,,Vex,,
8009,NA1_4224578484,1645575287922,157,,,,,,,,Vex,,
8010,NA1_4224578462,1645574944810,181,,,,,,,,Vex,,
8011,NA1_4224578434,1645574553464,249,,,,,,,,Vex,,
8012,NA1_4224578403,1645574218301,227,,,,,,,,Vex,,
8013,NA1_4230074752,1645815340094,1242,Sylas,Kindred,Garen,Jinx,Zilean,Trundle,Viego,Katarina,Zeri,Nautilus
8014,NA1_4230026058,1645809799853,1995,Nasus,Ivern,Aatrox,Caitlyn,Pyke,Malphite,Ekko,Viktor,Jinx,Lulu
8015,NA1_4229984124,1645807756052,1311,Khazix,Rengar,Karma,Ezreal,Leona,Nasus,Yasuo,Malphite,Kaisa,Lux
8016,NA1_4229403094,1645753173292,1840,Gnar,Zed,Veigar,Aphelios,Yuumi,Trundle,Vi,Rumble,Kaisa,Pyke
8017,NA1_4229299889,1645747910307,1846,Gangplank,Kayn,Katarina,Jinx,Zilean,Camille,Hecarim,Vex,Aphelios,Blitzcrank
8018,NA1_4229264814,1645745864702,1745,Gangplank,Rengar,Katarina,Tristana,Yuumi,Akshan,Gwen,Lux,Caitlyn,Zilean
8019,NA1_4229240965,1645743880944,1605,Sett,Sion,Fizz,Vayne,Xerath,Tryndamere,Udyr,Karthus,Draven,Senna
8020,NA1_4229134254,1645735927228,1480,Teemo,JarvanIV,Yone,Ezreal,Janna,Darius,Twitch,Fizz,Aphelios,Renata
8021,NA1_4229098279,1645733133335,2479,Teemo,Nunu,Qiyana,Zeri,Lux,Darius,Diana,Garen,Xayah,Blitzcrank
8022,NA1_4229081208,1645728878929,1546,Graves,Vi,Zeri,Aphelios,Lux,Gangplank,Karthus,Ahri,Jhin,Thresh
8023,NA1_4228967393,1645719391618,1702,Kennen,Graves,Yasuo,Vayne,Brand,Renekton,Rammus,Vex,Aphelios,Alistar
8024,NA1_4228965213,1645717723075,1174,Fiora,Warwick,Katarina,Jinx,Ashe,Chogath,LeeSin,Vex,Zeri,Morgana
8025,NA1_4228341999,1645666261800,1952,Malphite,Jax,Annie,Twitch,Yuumi,Darius,LeeSin,Ziggs,Jinx,Thresh
8026,NA1_4228167110,1645657057130,2000,Teemo,Nidalee,Anivia,Lucian,Rakan,Jax,FiddleSticks,Zed,Jinx,Senna
8027,NA1_4228051417,1645644938485,1826,Kayle,Kayn,Kassadin,Jinx,TahmKench,Kalista,Graves,Xerath,Ezreal,Taliyah
8028,NA1_4228037007,1645643144166,1260,Illaoi,Elise,Yone,Aphelios,Janna,Urgot,Viego,Akali,Jinx,Swain
8029,NA1_4230779748,1645847565699,1837,Aatrox,Nidalee,Leblanc,Draven,Thresh,Karma,Kayn,Kayle,Caitlyn,Lux
8030,NA1_4230751095,1645845221381,2008,Sion,Ekko,Ahri,Aphelios,Blitzcrank,Vayne,Kayn,Jayce,Ashe,Sona
8031,NA1_4230599587,1645841358685,1552,Sion,Diana,Orianna,Jinx,Renata,Tryndamere,Kayn,Vex,Zeri,Zilean
8032,NA1_4224971802,1645411939067,1457,Yone,Diana,Ahri,Jinx,Senna,Tryndamere,Kayn,Zoe,Vayne,Nami
8033,NA1_4224912773,1645409428195,2042,Urgot,Kayn,Veigar,Vayne,Senna,MasterYi,Shaco,Yasuo,Aphelios,Thresh
8034,NA1_4224854541,1645407078839,1964,Fiora,XinZhao,Ahri,Ezreal,Senna,Shyvana,Kayn,Seraphine,Jinx,Thresh
8035,NA1_4224746165,1645401047564,1479,Shen,Nocturne,Cassiopeia,Caitlyn,Blitzcrank,Graves,Warwick,Akali,Ashe,Karma
8036,NA1_4224711640,1645399200695,1407,Sett,Zac,Kayle,Kaisa,Blitzcrank,Renekton,Ekko,TwistedFate,Ezreal,Senna
8037,NA1_4224686393,1645397526556,1377,Irelia,Kayn,Ryze,Caitlyn,Thresh,Lillia,LeeSin,Ahri,Zeri,Rakan
8038,NA1_4224627647,1645394260818,1961,Tryndamere,Ekko,Akali,Jhin,Zyra,Sion,Kayn,Viktor,Kaisa,Zilean
8039,NA1_4230772954,1645846021339,2170,Darius,Ekko,Vex,Caitlyn,Lulu,Camille,Viego,Graves,KogMaw,Karma
8040,NA1_4230703056,1645842983270,2256,Gwen,LeeSin,Qiyana,Jhin,Bard,Garen,Graves,Brand,Twitch,Pyke
8041,NA1_4230576294,1645840115214,2373,Garen,Shaco,Tristana,Zeri,Zilean,Quinn,Hecarim,Orianna,Jinx,Thresh
8042,NA1_4230581398,1645838442972,1295,Akali,Rammus,Vex,Vayne,Bard,Ornn,Qiyana,Viktor,Caitlyn,Brand
8043,NA1_4230291751,1645825455052,2035,Nasus,FiddleSticks,Vladimir,Twitch,Ashe,Graves,Khazix,Sylas,Jinx,Bard
8044,NA1_4229249524,1645747834997,1960,Shen,Nunu,Qiyana,Jinx,Bard,Warwick,Udyr,Veigar,Caitlyn,Senna
8045,NA1_4229165235,1645737003061,1971,Shen,XinZhao,Vex,MissFortune,Bard,Fizz,Kayn,TwistedFate,Jhin,Rell
8046,NA1_4225727348,1645479919464,1811,Sett,Shyvana,Morgana,Brand,Pyke,Irelia,Warwick,Gnar,Twitch,Renata
8047,NA1_4225731664,1645477761158,1800,Kayle,MasterYi,Diana,Rumble,Ashe,Jax,Elise,Vex,Jinx,Soraka
8048,NA1_4225056996,1645416312023,1951,Malphite,Hecarim,Veigar,Ezreal,Sona,Chogath,XinZhao,Lux,Caitlyn,Janna
8049,NA1_4224977082,1645413504144,2019,Ornn,Karthus,Qiyana,Zeri,Blitzcrank,Vayne,JarvanIV,Akali,Caitlyn,Lulu
8050,NA1_4224927112,1645410870241,1626,Jax,Rammus,Soraka,Draven,Renata,Jayce,Viego,Viktor,Vayne,Thresh
8051,NA1_4224198875,1645377200779,1840,Graves,Shaco,Ahri,MissFortune,Bard,LeeSin,Volibear,Azir,Ezreal,Senna
8052,NA1_4224157114,1645375629810,1125,Urgot,Diana,Azir,Caitlyn,Renata,Sett,Garen,Ivern,Draven,Yuumi
8053,NA1_4224203101,1645373827915,1303,Singed,Udyr,Ekko,Aphelios,Soraka,Nasus,Zac,Veigar,MissFortune,Zyra
8054,NA1_4223486599,1645326047754,2359,Jax,Qiyana,Ekko,Nautilus,Leona,Nasus,Karthus,Akshan,Twitch,Galio
8055,NA1_4223453170,1645322527520,2761,Renekton,FiddleSticks,Talon,Vayne,Blitzcrank,Ornn,XinZhao,Zoe,Leona,Ivern
8056,NA1_4223394172,1645319398460,1599,Jax,XinZhao,Akali,Leona,Ivern,Jayce,Nunu,Anivia,Kaisa,Renata
8057,NA1_4229735516,1645773372601,1584,Volibear,Ekko,Viktor,Vayne,Lux,Gwen,Lillia,Sion,Jinx,Thresh
8058,NA1_4229683105,1645768455344,2054,Jayce,Viego,Sylas,Kaisa,Blitzcrank,Darius,Shaco,Lux,Vayne,Shen
8059,NA1_4229541249,1645761408509,2011,Jax,Kayn,TwistedFate,Jhin,Renata,Nasus,Khazix,Malphite,Veigar,Nautilus
8060,NA1_4229476285,1645757316785,2146,Aatrox,Khazix,Zoe,Ezreal,Thresh,Fizz,Kindred,Irelia,Brand,Xerath
8061,NA1_4229429915,1645755188423,1562,Sett,Ekko,Irelia,Ziggs,Pyke,Darius,Gwen,Zed,Kaisa,Lulu
8062,NA1_4229339816,1645748349460,1736,Kayle,Karthus,Zed,Twitch,Blitzcrank,Garen,Udyr,Zilean,Ezreal,Lux
8063,NA1_4229276180,1645746610883,1306,Aatrox,Karthus,Tryndamere,Zeri,Pantheon,MonkeyKing,Zac,Veigar,Jinx,Renata
8064,NA1_4229252275,1645744552483,1635,Malphite,Karthus,Graves,Vayne,Nautilus,Riven,Hecarim,Ahri,Zeri,Shaco
8065,NA1_4229216112,1645742109178,2113,Trundle,Vi,Sylas,Ezreal,Renata,Volibear,Karthus,Malphite,Vayne,Soraka
8066,NA1_4227764357,1645605064962,2557,Volibear,Karthus,Irelia,Samira,Janna,Aatrox,Gragas,Annie,Malzahar,Ashe
8067,NA1_4227770927,1645603161788,1508,Jayce,Volibear,Yone,Kaisa,Lux,Teemo,Khazix,Neeko,Twitch,Yuumi
8068,NA1_4227715981,1645600730447,2022,Viktor,Nocturne,Karma,Ashe,Seraphine,Aatrox,LeeSin,Irelia,Varus,Renata
8069,NA1_4227683164,1645599209056,1138,Akali,Amumu,Irelia,Jhin,Blitzcrank,Camille,Evelynn,Zed,TahmKench,Senna
8070,NA1_4227227994,1645582891705,1975,Chogath,Kindred,Ahri,Jinx,Blitzcrank,Malphite,Karthus,Qiyana,Jhin,Janna
8071,NA1_4227280432,1645580895759,1570,Fiora,Karthus,Malphite,Brand,Senna,Urgot,Ekko,Morgana,Vayne,Nami
8072,NA1_4230956934,1645856170819,1437,Camille,Amumu,Lissandra,Samira,Morgana,Sett,Gwen,Fizz,Ezreal,Nautilus
8073,NA1_4230867088,1645852617954,1824,Akali,RekSai,Azir,Caitlyn,Karma,Volibear,Khazix,Akshan,Zeri,Shaco
8074,NA1_4230821712,1645848516113,1592,Vayne,LeeSin,Vex,Aphelios,Zilean,Ornn,Viego,TwistedFate,Caitlyn,Swain
8075,NA1_4230679087,1645844442761,938,Camille,Vi,Fizz,Jinx,Lulu,Akshan,Volibear,Kayle,Kaisa,Brand
8076,NA1_4230468413,1645837298655,2147,Aatrox,Hecarim,Akshan,Jinx,Seraphine,Camille,Diana,Lux,Aphelios,Sona
8077,NA1_4230482630,1645834952998,1948,Darius,FiddleSticks,Quinn,Twitch,Maokai,Ornn,Diana,Yone,Sivir,Seraphine
8078,NA1_4230357622,1645832563148,1751,Irelia,Ekko,Akshan,Kaisa,Pyke,Camille,XinZhao,Katarina,Ezreal,Nami
8079,NA1_4230381913,1645830471020,1598,Darius,Kayn,Xerath,Draven,Morgana,Rumble,Hecarim,Viktor,Jinx,TahmKench
8080,NA1_4229685554,1645769309809,1195,Aatrox,Viego,Sylas,Kaisa,Alistar,Malphite,Graves,Yone,Jinx,Yuumi
8081,NA1_4229661989,1645767821226,1189,Garen,Kindred,Talon,Cassiopeia,Lulu,Olaf,MasterYi,Akshan,Twitch,Yuumi
8082,NA1_4229652864,1645765200942,1969,Sion,JarvanIV,Vladimir,Jinx,TahmKench,Jayce,Kindred,Seraphine,Jhin,Zilean
8083,NA1_4229556506,1645763002603,1812,Gnar,Hecarim,Ziggs,Sivir,Lulu,Jayce,FiddleSticks,Sylas,Jinx,Leona
8084,NA1_4228814400,1645690262101,1755,Volibear,JarvanIV,Sylas,Ezreal,Leona,Mordekaiser,Hecarim,Lissandra,Jinx,Alistar
8085,NA1_4228801973,1645688767888,936,Camille,Ekko,Akshan,Draven,Pyke,Irelia,Diana,Zed,Sivir,Renata
8086,NA1_4228325949,1645664653537,1426,Camille,LeeSin,Vex,Jinx,Blitzcrank,Graves,Diana,Gwen,Ashe,Janna
8087,NA1_4227633543,1645595811754,1684,MonkeyKing,Graves,Kassadin,Jinx,Janna,Darius,Hecarim,Ahri,Twitch,Yuumi
8088,NA1_4227182096,1645580929604,1600,Akali,Khazix,Akshan,MissFortune,Alistar,Pantheon,LeeSin,Jayce,Caitlyn,Nautilus
8089,NA1_4230870421,1645850874704,2075,Riven,Kayn,Veigar,Jinx,Thresh,Graves,LeeSin,Zoe,Xayah,Rakan
8090,NA1_4230824610,1645849208586,1425,Volibear,Diana,Yasuo,Aphelios,Thresh,Rumble,JarvanIV,Fizz,Jinx,Renata
8091,NA1_4230750974,1645845292666,1727,Camille,Diana,Qiyana,Tristana,Blitzcrank,Draven,Kayn,Seraphine,Vayne,Yuumi
8092,NA1_4224430014,1645382779685,1210,Chogath,Kindred,Sylas,Twitch,Blitzcrank,Sett,Graves,Zed,Jinx,Xerath
8093,NA1_4213607475,1644551002010,1582,Darius,XinZhao,Veigar,Zeri,Taric,Tryndamere,Olaf,Viktor,Jinx,Blitzcrank
8094,NA1_4213599944,1644548882652,1777,Gwen,Karthus,Cassiopeia,Jinx,Thresh,Olaf,Graves,Lissandra,Kaisa,Pyke
8095,NA1_4213570988,1644546435296,2068,Janna,JarvanIV,Cassiopeia,Jinx,Thresh,Rengar,Kayn,Lux,Caitlyn,Karma
8096,NA1_4212646184,1644463852922,1914,Yone,Zac,Pyke,Twitch,Karma,Tryndamere,Ekko,Azir,Jinx,Sona
8097,NA1_4211454417,1644380120963,1910,Janna,Gwen,Katarina,Kaisa,Pyke,Gangplank,Zed,Yasuo,Jinx,Thresh
8098,NA1_4211436910,1644378163947,1511,Volibear,RekSai,Kassadin,Jinx,Thresh,Akali,Vi,Akshan,Caitlyn,Senna
8099,NA1_4211153191,1644363991888,2046,Kayle,Viego,Xerath,Zeri,Soraka,Rumble,Udyr,Corki,Jinx,Blitzcrank
8100,NA1_4211134651,1644360740247,2280,Ornn,Nidalee,Velkoz,Aphelios,Lux,Mordekaiser,Graves,Akshan,Jinx,Lulu
8101,NA1_4211047952,1644357293969,2811,Garen,Viego,TwistedFate,Ezreal,Janna,Ivern,Elise,Anivia,Jinx,Blitzcrank
8102,NA1_4209121150,1644194684951,1293,Darius,FiddleSticks,Yasuo,Jinx,Thresh,TahmKench,Talon,Malzahar,Jhin,Nami
8103,NA1_4208548734,1644180225871,1740,Garen,Diana,Yone,Tristana,Lulu,Volibear,Warwick,Syndra,Vayne,Thresh
8104,NA1_4208532561,1644177608859,2272,Renekton,Hecarim,Ahri,Zeri,Karma,Kled,Shaco,Qiyana,Ezreal,Xerath
8105,NA1_4208495593,1644175105413,1938,Volibear,Diana,Yasuo,Ezreal,Xerath,Fiora,Viego,Akali,Jinx,Nautilus
8106,NA1_4208510051,1644172935472,1787,Riven,MasterYi,Vayne,Caitlyn,Lux,Jax,Graves,Vex,Jinx,Nautilus
8107,NA1_4208416900,1644171046527,1449,Kayle,FiddleSticks,Qiyana,Jhin,Blitzcrank,Camille,Nunu,Yasuo,Jinx,Janna
8108,NA1_4229808313,1645781518134,2203,Gwen,Graves,Qiyana,Vayne,Alistar,Sett,Shyvana,Veigar,Jinx,Leona
8109,NA1_4229795283,1645778864020,1984,Kayle,Shaco,Zed,Zeri,Bard,Darius,Udyr,Qiyana,MissFortune,Ashe
8110,NA1_4229792847,1645777268751,1111,Aatrox,FiddleSticks,Vladimir,Caitlyn,Lux,Ryze,Zac,Qiyana,Vayne,Lulu
8111,NA1_4229758845,1645775454729,1291,Sett,Warwick,Katarina,Kalista,Soraka,Nasus,Sylas,Ahri,Zeri,Rakan
8112,NA1_4228786838,1645691206777,1169,Aatrox,Nidalee,Qiyana,Kaisa,Yuumi,Fiora,Kindred,Akali,Senna,Soraka
8113,NA1_4228794084,1645689880569,927,DrMundo,Kayn,Leblanc,Jinx,Soraka,Mordekaiser,Zac,Qiyana,Ezreal,Pyke
8114,NA1_4228779991,1645687573509,1862,Poppy,Nunu,Talon,Jhin,Renata,Fiora,Rammus,Qiyana,Caitlyn,Xerath
8115,NA1_4228630460,1645677500146,1809,Trundle,Rengar,Qiyana,Caitlyn,Blitzcrank,Irelia,Graves,Veigar,Jhin,Nami
8116,NA1_4228546236,1645675980294,1139,Chogath,Hecarim,Ahri,Jinx,Morgana,Volibear,Kayn,Qiyana,Zeri,Rakan
8117,NA1_4227775332,1645605756390,1774,Darius,Shaco,Lucian,Jhin,Soraka,Gangplank,Skarner,Xerath,Ezreal,Nami
8118,NA1_4227742563,1645603599712,1725,Garen,Nocturne,Viktor,Zeri,Shen,Fiora,Evelynn,Veigar,Jhin,Renata
8119,NA1_4227741108,1645603003386,195,Sion,Kayle,Heimerdinger,Caitlyn,Renata,MasterYi,Soraka,Veigar,Cassiopeia,
8120,NA1_4226463326,1645519213931,1158,Jax,Trundle,Veigar,Jhin,Soraka,Gwen,MasterYi,Annie,Xayah,Janna
8121,NA1_4225206834,1645424261219,1547,Graves,Zac,Soraka,Kaisa,Lux,Gangplank,Ekko,Ahri,Samira,Pantheon
8122,NA1_4225211576,1645422589383,1327,Camille,Elise,Orianna,Kaisa,Yuumi,Jayce,Ivern,Yone,Jinx,Morgana
8123,NA1_4225155030,1645420630691,1700,Camille,XinZhao,Yasuo,Twitch,Morgana,Shen,Evelynn,Viktor,Draven,Renata
8124,NA1_4224793631,1645403642180,1757,Sett,Poppy,AurelionSol,Aphelios,Janna,Kayle,XinZhao,Akali,Lucian,Nami
8125,NA1_4224659138,1645398334005,1792,Darius,Gwen,Ahri,Aphelios,Renata,Aatrox,Hecarim,Cassiopeia,Ziggs,Leona
8126,NA1_4223756529,1645337042228,1495,Bard,Kayn,Corki,Vayne,Soraka,Irelia,Trundle,Qiyana,Lucian,Zyra
8127,NA1_4223730305,1645335139670,1532,Quinn,XinZhao,Vladimir,Tristana,Renata,Akali,Udyr,Viktor,Jinx,Yuumi
8128,NA1_4223641718,1645332738771,1660,Irelia,Diana,Malphite,Kaisa,Yuumi,Zed,Graves,Volibear,Tristana,Lulu
8129,NA1_4223610168,1645329918173,1452,Tryndamere,XinZhao,Syndra,Ezreal,Yuumi,Kled,Gwen,Orianna,MissFortune,Leona
8130,NA1_4223468383,1645326429164,1976,Graves,Diana,Orianna,Jhin,Yuumi,Yone,LeeSin,Ahri,Syndra,Thresh
8131,NA1_4222626121,1645254302403,2063,Graves,Hecarim,Anivia,Zeri,Janna,Pyke,Shaco,Orianna,Kaisa,Lulu
8132,NA1_4222621760,1645252849065,1048,Aatrox,Shaco,TwistedFate,Kaisa,Yuumi,Ornn,Nidalee,Ryze,Caitlyn,Lulu
8133,NA1_4227595748,1645593419348,1882,Camille,JarvanIV,Fizz,Jhin,Janna,Viktor,XinZhao,Riven,Tristana,Pyke
8134,NA1_4227570124,1645591490062,1670,Ornn,Hecarim,Galio,Kaisa,Pyke,Nasus,Ivern,Fizz,Jinx,Twitch
8135,NA1_4227535088,1645590322598,788,Akshan,Talon,Ekko,Zeri,Lulu,Fiora,LeeSin,Yone,Yasuo,Blitzcrank
8136,NA1_4227447925,1645588346556,1532,Malphite,Shaco,Veigar,Jhin,Soraka,MonkeyKing,JarvanIV,Zyra,Vayne,Pyke
8137,NA1_4226204895,1645504122653,1531,Ornn,MasterYi,Annie,Jinx,Lux,Garen,Hecarim,Vladimir,Ezreal,Senna
8138,NA1_4226200296,1645502824712,926,Akshan,Diana,TwistedFate,Tristana,Zyra,Rengar,Hecarim,Katarina,Jhin,Blitzcrank
8139,NA1_4226145796,1645501645997,933,Mordekaiser,Shaco,Annie,Kaisa,Sona,Nasus,Amumu,Talon,Caitlyn,Lux
8140,NA1_4226136418,1645499630811,1591,Fiora,FiddleSticks,Yasuo,Ezreal,Rakan,Garen,Khazix,Yone,Lucian,Nautilus
8141,NA1_4226081342,1645497886228,1468,Garen,Kayn,Ekko,Xayah,Senna,Malphite,Warwick,Leblanc,Jinx,Yuumi
8142,NA1_4220213549,1645078355153,1316,Brand,,,,,Nautilus,,,,
8143,NA1_4220127575,1645076332258,1555,Lux,,,,,Thresh,,,,
8144,NA1_4220106108,1645072954003,2380,Blitzcrank,,,,,Shen,,,,
8145,NA1_4220070180,1645071116165,1254,Leona,,,,,Brand,,,,
8146,NA1_4220024587,1645069602412,1146,Senna,,,,,Brand,,,,
8147,NA1_4219969708,1645068303349,964,Alistar,,,,,Senna,,,,
8148,NA1_4219059248,1644999207355,2031,Garen,Graves,Fizz,Jinx,Pyke,Chogath,JarvanIV,Vex,Zeri,Lulu
8149,NA1_4219016897,1644997487674,1304,Garen,Graves,Ahri,Jhin,TahmKench,Trundle,Kayn,Diana,Swain,Zilean
8150,NA1_4219012962,1644995422649,1743,Garen,XinZhao,Zyra,Jhin,Janna,Yasuo,Hecarim,Ahri,Jinx,Xerath
8151,NA1_4218977008,1644992848194,2295,Garen,Kindred,Ahri,Jhin,Xerath,Yasuo,Hecarim,Veigar,Vayne,Yuumi
8152,NA1_4218992710,1644991047831,1422,Garen,Graves,Anivia,Sylas,Taric,Gnar,Khazix,Veigar,Aphelios,Alistar
8153,NA1_4229562739,1645761924737,1942,Renekton,XinZhao,Akali,Jinx,Rakan,Aatrox,FiddleSticks,Sylas,Caitlyn,Lux
8154,NA1_4229515489,1645759977536,1571,Shen,Warwick,Akali,Caitlyn,Zyra,Mordekaiser,Skarner,Sylas,Jinx,Blitzcrank
8155,NA1_4229428705,1645757686606,1812,Sylas,Shaco,Talon,Kaisa,Alistar,Irelia,Viego,Leblanc,Jhin,Lulu
8156,NA1_4229422812,1645755922754,1120,Trundle,Ekko,Talon,Kaisa,Zyra,Nasus,Hecarim,Lux,Jhin,Soraka
8157,NA1_4229396534,1645754273770,1264,Jax,XinZhao,Zilean,MissFortune,Leona,Darius,Graves,Akali,Zeri,Janna
8158,NA1_4229399853,1645752088150,1810,Singed,Diana,Talon,Zeri,Bard,Akshan,Trundle,Akali,Jinx,Twitch
8159,NA1_4229232346,1645740598220,2048,MonkeyKing,Graves,Diana,Jhin,Bard,Shen,Nocturne,Zed,Ezreal,Swain
8160,NA1_4229127707,1645737758413,2097,Fiora,Kayn,Corki,Vayne,Soraka,Yone,Sejuani,Talon,Jhin,Senna
8161,NA1_4229122930,1645735218144,2124,Sion,Pantheon,Zed,Jhin,Yuumi,Jayce,Nocturne,Ahri,Jinx,Renata
8162,NA1_4227481473,1645589038163,1833,Akali,Graves,Fizz,Ezreal,Leona,Gwen,Ekko,Zed,Jhin,Pyke
8163,NA1_4227412007,1645586632952,1485,XinZhao,Zac,Sylas,Lucian,Senna,Mordekaiser,Gwen,Akshan,Tristana,Renata
8164,NA1_4226768147,1645563466465,2165,Jax,LeeSin,Yasuo,Zeri,Brand,Tryndamere,LeeSin,Corki,Soraka,Renata
8165,NA1_4226449261,1645523700737,1178,Vayne,FiddleSticks,Akali,Jhin,Renata,Aatrox,Diana,Zed,Jinx,Karma
8166,NA1_4226455719,1645520836382,2042,Malphite,Kayn,Xerath,Vayne,Lulu,MonkeyKing,MasterYi,Gangplank,Jhin,Zilean
